0,Sentiment
gana partido varios igual ano pasado tabasco nadie voto adan augusto solo amlo adan termino siendo gobernador,2
solo refrito lopez obrador,2
nono voto morena pues ma,2
q voy claudia jaja,2
siento claudia mejor pues lleva ma tiempo amlo ma confiable,3
pues xochitl dice dice cosas claudia intenta defenderse tiempo queda,2
noooo entiendan justo hace sheimbaum gane vean hizo bronco quadri,2
oposicion si invito stolkear cuentas ahi daran gracias mc morena estan comun acuerdo,2
verdad respondido ver xochitl tambien ataca claudia,2
nadie ataca experienciaobvio ganara claudia asi veremos si vuelve gobernador asihay ver tal gobierna,2
xochitl claudia maynez,3
claudia presidenta,4
si claudia gana casa va hacer gobierno va hacer gobierno,3
si honesta aunque gane va cambiar menos salvar poquito morena nunca sido fiar,2
siguen diciendo claudia acaso puesto invertigar analizar cosas,2
quiera segura claudia serum presidenta,3
combiene claudia k apoya keninis,2
claudia si kenini,2
claudia sheinbauw,2
si buenoclaudia sheinbaum,3
tal quede morena,2
claudia menos peor,3
andres,3
claudia si,3
claudia si,3
si votar menos peor morena entra,2
claudia buena,4
claudia,3
claudia peor nad,2
amo,4
claudia ma descente,3
pues si sinceramente mejores idea demostrado madurez claudia,3
claudia apenas si cumple dice buenos argumentos vrdd,2
menos peor claudia,2
neta claudia super buena bueno comparacion demas claro si,3
claudia mejor opcion,3
ma maduros claudia poquito maynez xochitl,3
pues creo claudia menos peor asi modos,2
menos peor claudia,2
claudia proxima presidenta,3
maynez quiere poner ma horas escuelas bro bueno toda formas dejaran mucha tarea menos tiempo hacerla mejor propuesta claudia eliminado examenes,2
maynez dijo escuelas falso solo pondra ma receso claudia hara relajo eliminar examen,2
aribe claudia,2
noo mejor voy aver ma moreno,2
vv quiere morena sigas burrito,2
cre iglesia bro rumores si entra claudia eliminara ley aiga ma presidentes ma si sierto iglesia si cierto,2
claudia va ayudar escuela examen tarea ser mejores,3
queria escuela tiempo completo queria claudia,2
pienso q xochitl votar claudia,2
claudia quiere quitar constitucion hacer pais comunista venezuela constitucion dijo,1
shoshil xochitl shampoo sheinbaun,2
jajaj reganaban xochitl mostrar cartel mientras claudia hablando,2
xochitl claudia peleando maynezai you,2
wey encanta maynez mientras xhochitl claudia estan,3
wey maynez solo bajarle votos xochitl gane libremente claudia,2
maynez lleva peso pan morena si situacion morena ultimo sexenio dificil pandemia,2
maynez voto reforma penanieto marcha propio pueblo gobernaba diciendile vende patria si asi actuo siendo gobernador sido imaginate qu hara pais,1
q dijo xochitl q morena hace culto santa muerte ayer lugar apoyar xochitl votos mayoria senor traian ala santa muerte collares,1
p catolica creo si claudia cree santa muerte p cada hablando politica religion,2
claudia cree jaja camisas meme calacas chidas,2
pues q anda diciendo q morena hace culto ala santa muerte,2
nadie claudia xochitl mientras maynes ay loviu,2
si dirijido demasiado juventud propone cosas adultos mayores morena solo segun mejora,2
claudia,3
contexto segundo debate xochitl claudia maynez,2
xochitl claudia maynez,2
mejor ala vez si ala vez peor q claudia quiera quitar examen admision ala prepa escuela mejor asi impulsar estudios aunque queramos,2
primarias guarderias tiempo completo ayudar madres solteras padre solteros obviamente va haber medio tiempo,2
aaaa voten claudia,2
segun vi solo primarias ayudar madres solteras escuelas daran comer ninos,2
va apoyar ma jovenes estudiantesno morena perdon apoya adultos estan ma alla hijos quedan rico apoyo justo,2
xochitl molestando claudia,2
quiero saber maynez claudia si,2
si propuestas claudia mismas amlo,2
titere amlo,2
igual manera caludia propios intereses colon marioneta morena solo hace dicen igual muchas propuestas viables,2
maynez solo dice propuestas estan haciendo claudia va seguir continuidad proyectos amlo llamenle titere ojala asi,2
hecho ah aclarado ocasiones si culpa marcelo ebrad razon cree quedo puesto claudia,2
mismas amlo quiere hacer salina gortari medio quiere seguir dirigiendo ve aleguas,2
si sabias propuestas morena politicas clientelares unicamente buscan contento mayoria pais seguir poder estan dandole madre sectores,1
xq amlo tendio cama,2
claudia habla ambientalismo energias etc justamente estudio preparada logicamente depende decision,3
claudia xochitl van votar maynez,2
claudia parece sra tweedy villana pollitos fuga,2
chochil claudia maynez,2
soltaban claudia,2
claudia,2
opino independientemente religion claudia quiere decir adoctrine direccione dicha religion,2
si vieras pueblo rituales hacen obrador mueres xx,2
rex haces aqui jajaja amo maynez,3
claudia dijo hace ano religiosa ahora campana pasaso imagenes virgen rosario jajajajajajajaja,2
solo rebaje si gana si claudia ganara,2
xochitl claudia maynez,2
xochitl dijo claudia conteste claudia tenia tiempo dijo regalo tiempo,2
claudia habla simon albin ardillas,2
pues quedo boca abierta vio toda propuestas claudia,3
morena lover,3
maynez xochitl claudia,3
vamos claudia,3
viva claudiaaa,3
claudia usopp,3
montse claudia quiere quitar constitucion hacer pais comunista venezuela constitucion dijo,2
claudia dominada zamora,3
maynez oerdidaas claudia chocjiil perdidas perdidas,2
claudia salvacion,3
claudia,3
si amlo,3
si queda sheinbaum si xochitl maynez si perdidos,2
ma perdido estara si gana xochil claudia mejor arriesgarnos votar maynez digan digan do candidatas serian mismo si votan serum morena comprado,2
unica seria claudia jakakaka,3
claudia buena,3
votar morena narco partido,1
valio madres,1
claudia va salvar,3
jajajajajaj ponian pelear claudia xohcil,3
va ganar claudia,3
creo claudia ma cara presidenta,3
entro amlo,2
si gana xochitl si si gana claudia maynez,2
si mejor amlo aplica porfirio diaz,2
ojala quedara abuelito obrador,2
xochitl volver pasado claudia conformarnos maynez mexico nuevo,2
amlo wey,2
amlo jajaja,2
pues bro amlo peso mexicano aumenta valor ma ultimos ano,2
exacto si cheinbau peje mismo partido jajsj,2
mexico despierta debemos banco mundial debido pena nieto amlo bajo corrupcion delincuencia igual digo q quede simplemente tan mal presidente piensan,1
amlo,1
amlo,1
claudia mismo,2
mananeras ejemplo literal paises burlan amlo,2
sacar morena,2
buena persona menos quiere destruir democracia claudia,2
ayuda claudia habla alvin alvin ardillas,2
xochitl claudia maynez,2
xochitl tipica castrosa salon jajaja claudia inteligente maynez apoya desmadre,2
cartel claudia nariz pinocho ksjshsbsjsjsns maynez,2
siento q claudia xochitl vez decir q van hacer mexico pelean jajaja,2
grupo tresmis do amigas xochitl claudia mainez,2
maynez claudia porfavor,2
claudia ma decente,2
lichee morena rinde culto santa muerte entonces voto morena,2
ay dios mio regresenme amlo vv,2
aylen xochitl claudia vv,2
pido ser claudia,2
mejor claudia punto,3
claudia xochitl mainez,2
hecho hace me hablaron preguntaron si representante morena votaria dijeron nombres modo respondi azar pq cansado encuestas,2
puros senor ma ano estan morena xd,2
jovenazo encontra morena clase gobierno induce destrucciom pais,2
prefiero votar morena votar mismo partido pena nieto felipe calderon,1
sabes mayoria priistas pasaron morena verdad significa odio persona destruyeron pais practicamente da apoyo,1
jajajajaja osea perdon incondiscional solo pasarse morena,2
amlo actitud primaria haciendo berrinche cada beneficia prefiere culpar aceptar culpa,1
solo tik tok carlos marx sociologo advierte pasos siguiendo morena,1
pasa com amlo cree hechar culpa conservadores fifia madres buscadoras llamandolas politiqueria f trabajar cambiar correcto,1
espero xochitl pasemos comunismo propone morena ademas morena plagado expriistas solo morenistas dan perdon incondicional,1
recomiendo leer investigar saber claudia peor candidata,1
estan morena verdad van xochil gente lela xd,1
jovenazo morena seria inicio destruccion pais,1
mexico llegaria destruccion morena,1
rumbo comunista lleva gobierno anlo titer sheinbaum amlo salvando mexico,1
agregare ro hablas economia gobierno amlo aumento deuda externa dejo epn,1
ver bajada precio dolar amlo leer poquito economia rey,1
mira justamente exponer acerca gobernatura plan desarrollo nacional amlo considerable aumento salario minimo oportunidades becas,1
enrique penanieto habian eliminado gracias amlo ayudas brindado gobierno podran eliminar seguira apoyando persona pobreza persona mayores,1
endeuda ma mayoria proyectos amlo duplican casi presupuesto original actualmente amlo aumento deuda externa ma dejo epn,2
mejores soluciones vez regalar dinero notan ma intenciones amlo dice dar pobres estrategia politica ademas llamarlos mascotas necesitan alimento,1
cimientos estan mal hechos amlo quiere robar ma poder dichoso plan c objetivo beneficiar pobre perjudicar produce,1
amlo ah perjudicado produce,1
nop apoyo dice amlo estrategia politica deja pobres conviene cuentan voto manipulacion,1
mil veces peores rumbo comunista morena culpando conservadores gastando inutilmente buscar general muerto hace ano llamando madres buscasoras politiqueria,1
ogullo votar morena solo va generar ma pobreza bien apoyes presidenre llama pobres mascotas necesitan alimento,1
amlo mantuvo economia pais pandemia guerra aun asi mantuvo pais actualmente mejorando economia,4
sostengo afirmacion morena peor,1
entonces haces mamada si asivotar morena diooos mija yatoda politica mrd,1
ma bien viejitos votan morena programas sociales mucha gente trabaja ma criterio propio,4
ajajaj mismo ma xochitl lit q esperandola pura gente adulta tambien persona mayor edad simpatizantes igual nm mejor claudia estan peor,1
amlo burlo pobres reciben apoyos llamandolos mascotas necesitan alimento ofendieron,1
hecho si morena sigue terminaremos cuba esperando gobierno alimente despensa morena mantiene mucha gente sosa,1
si gana morena mexico hace dictadura,1
morenistas amlo mundo color rosa senala escucha cosecha pobres estrategia politica dijo mananera,1
q juntar firmas reelegir amlo,1
claudia mujer origen judio cree hara avances revolucion mundial,1
preocupate xochitl jajaja claudia maynez cualquiera tan malo,1
mejores propuestas q claudia,4
nadie toma enserio xochitl diciendo cada majaderia si meme inventando puras cosas caso titere amlo,1
apoco claudia si veridicas honesta ejemplar claudia maestria energias sirve gobernar pais unico hace colgarse hizo amlo,4
futuro sheimbaum presente,4
amlo quito pensiones nadie dice jajaja,1
entonces maduro votar morena llevo quiebra pais xochitl simple burla digo deleitame parecer cree maduro querer votar alguna,1
amigo morena mejoro economia mexicana maynez pena nieto,4
unico meme claudia siento mitomana titere amlo xochitl queriendose hacer pobre voten tener educacion valores pena,1
cree amlo bajo dolar jaja amigo dieron oportunidad morena fracaso viejito terco solo habla conveniencia verdad bueno,1
bueno gente apoya morena acepte dice cara morena posible gente ignorante analfabeta ma pobres mejor senor dijo,1
jajaja si bro si amlo mejorado mexico cree q estabamos mejor pena nieto fox va salir calderon mejor presidente ultimos ano sido obrador ma,4
amigo cree q maynez va mejorar mexico punto final maynez solo meme apoyan cancion si ninguno buena opcion sheinbaun mejor,1
piensas verdad absoluta si dio oportunidad partido desaprovecho modo da alguien ma sheinbaum senora esencia criterio,1
solo titere amlo cara burla sucedido nunca responde verdades dicen solo rie senora manipula voten cascada gente,1
dime propuestas maynez hermano solo piensas q diciendo morena apoyo mexico mejoro dime sido mejor presidente q obrador ultimos ano fox calderon pena nieto,1
jajaja sheinbaun pelea hermano ahi unica q pelea xochitl q proponia maynez,1
si viste debate viste propuestas sheinbaun,1
sinceramente paso echandose bolita xochitl alabando amlo unico dijo debate subimos salario erradicamos pobreza dijeron nunca sabria,1
jajaja amigo q debate viste sheinbaun pelaba xochitl,1
bien bajo misma logica si promete maynez haga bien mayor promete claudia haga paso hablar xochitl,1
ser electo elecciones estudiar politica va ser unico argumenta respuesta si investigas clauidia estudiado ma hecho ma cosas hechos palabras,4
quieren ver claudia si hecho muchas cosas excuse metro gobiernos tenian solo ven cosa mal ma buenas weyes,1
ver si pone pensar maynez hecho partido demasiado corrupto morena mejorado pais tren maya pobresa disminuido claudia trabajado amlo,4
presidente lopez obrador er lugar lideres mundo empatado modi india saque google,1
morena ano record buenos sigue dandole pais partidos decepcionaron vez nuevo,4
quiero sigan becas amlo manos claudia,4
pena xochitl jaja burla mejor pena tachamos tonto dio cuenta idea tan iguales amlo chavez asi decir,1
haciendo ahi repetir dijo amlo mujer criterio esencia verguenza,1
claudia quieras mejor opcion continuara proyectos amlo hizo darles beca cosa maynez podria quitar aumentar horas escuela quieres,1
dice meme vi propuestas do debate dejando lado fanatismo morena jaja mejor opcion dio oportunidad morena pan,1
regaron si quieres bienestar deja votar morena,4
ma chingados vamos quedar si gana corrupto va aumentar horas va quitar becas programa amlo,1
hablas xochitl si asi entendible aspira ser buena opcion claudia dicho prometido ayudara persona mayores dara becas continuas asi amlo apoyo,1
gane corrupto solo va aumentar horas posiblemente quite becas nombre si re mal si bien gracias amlo,1
meme mitomana claudia xochitl verdulera,1
bb claudia not metas,1
osea dan aun burro becas bien apoye amlo quiere decir claudia igual amlo,4
claro claudia mejores propuestas,4
maynez habia subidoya arreglado gane claudia,4
claudia presidenta,4
na penanieto ignorante pri morena plano pais valio madre,1
obviamente claudia,4
vamos claudia,4
precoupan q votan claudia,1
literalmente estan votando q claudia traiga comunismo mexico trabajas h comunismo q hace q toma mitad salariio da personaa parece justo,1
claudia presidenta,1
