0,Sentiment
mas corrupcion osea queconfirmas mejorado pues claro morena basurero rateros politicos sido aceptados kks pobre ser chairo,1
chairo claudia dice botarga dice narcocandidata titere kks comos prefieras,1
pueblos respalda pueblo sabes cuanto pueblos ay van votar claudia sheinbaum mejor digas,4
gracias dios ratero amlo hijos,1
oaxaca gobernador morena obvio votar x mas personas reciben programas estan obligadas votar x claudia sector votara mas quizas x may xochit,2
necesitas mas mil apoyo masivo claudia,4
canada oaxaquena claudia,4
veracruz votare morena asi generalices,2
huevo arriba tuxtepec claudia desde cdmx tambien claudia botarga dice cuenta ala,2
unica dra claudia sheinbaum,4
dra claudia sheinbaum,4
dra claudia sheinbaum caso alguien mas,4
narco gobierno alcance familia votes provecho x kkclaudia,1
vamos morena,4
si alguien mas botarga fiesta gane claudia,4
extension peje aun entienden morena hizo dejo inseguridad obras construir,2
ofende pregunta claudia sheinbaum,2
piquetito jajajaa apoyo claudia,4
padres tios etc jajaja dales hagan fila asolen jajaja,2
claudia sheinbaun supuesto,2
claro mas ironia claudia sheinbaum,2
alguien claudia sheinbaum,2
porque frustrado enojado claudia sheinbaum va ganar,2
claro q si va ganar claudia,4
claudia sheinbaum,4
igual vuelva pasar viva cuarta transformacion,4
comparacion dra sheinbaum cientifica prestigio comentario sustento,2
deberia ofenderte amlo diga mascota poca dignidad,2
pues soberbia igual lopez ofende,2
minimo cuba venezuela extorsionaron lopez si,1
claudia sheinbaum duda,4
claudia sheinbaum presidenta,4
claudia presidenta,4
claudia unica capacidad gobernar pais mexico,4
claudia ganara,4
diferencia claudia xochil definitivamente vamos claudia duda alguna,4
claudia presidenta,4
doctora claudia sheinbaum pardo vamos plan,4
tramite ine solo claudia sheinbaum,4
excelente compa igual invitando raza aque aga seguir viejon puro morena compa animo,4
mayor parte acapulco claudia,4
presidenta dra claudia sheinbaum pardo,4
vamos x claudia tabasquenos seguimos firmes,4
diferencia abismal obvio mas apta partido fuere claudia sheinbaum,4
asi esa senora claudia gane matar ninos colegios caiga lineas metro es corrupta,1
pues claudia cerebro solo repite zombie dice peje habla propuestas adentro siempre anda megahueva,1
apta desviar recursos robar si corfirmo kkclaudia experta,1
claudia sheinbaum presidenta,4
claudia sheinbaum,4
obvio claudia sheinbaum presidenta,4
claudia sheinbaun presidenta,4
claudia presidenta,4
doctora claudia,4
claudia sheinbaum dudarlo,4
claudia sheinbaum bb,4
claudia sheinbaum,4
claudia presdenta,4
claudia duda,4
claudia presidenta,4
claudia sheinbaum,4
claudia obviooo,4
obviamente claudia sheinbaum sacando,4
pregunta claudia votare,4
claudia morena,4
claudia sheinbaum,4
clau sheinbaun,4
claudia sheinbaum anda millon,4
claudia obvio,4
excelente precidenta claudia sheimbaum usted categoria licencia gobernar maravillosa felicidades,4
dona claudia ciento,4
dra claudia,2
si solo votas morena igual peor ellos quieres seguir vivir costillas si trabajan,2
cada mexas estan xochitl restante claudia,2
igual morena vv,4
mas logros menor edad significa bien preparado guiar nacion si claudia shoshil,5
si vale pena peliando comoquiera claudia obvio ganara aparte ayuda hecho amlo mas niveles aprobacion ahora veo rival fuerte,5
mas sensatez xochitl claudia,4
vamos votar el quizas puros no quiero votar morena pan gana,2
problema mayoria claudia va ir maynez entonces va terminar ganando xochitl votos dos van repartir,3
necesita voto inteligente maynez opcion entiendanlo favor morena ir,4
voto util voto prian si noquieren votar morena maynes opcion,2
garcia s morena abuelos reciben dinero mal agradecido,1
abuelos siempre recibieron apoyos cuales desaparecieron sexenio mal agradecido q morena constitucion estan establecidos apoyos,2
familia morena panistas segura maynez preparado,4
acabas ver lisa mejor preparada sheinbaum pese tener formacion derecho relacionadas politica mas trayectoria junto xochitl servidora publica,5
claudia sheinbaum correcta dirigir pais,5
claudia sheinbaum mujeres mas inteligentes politica mexicana,5
ay vv si hablamos preparacion orden seria asi claudia maynez ultimo chochil,3
mas preparado listado deberia ser maynez menos corrupto ahi galvez ultimo sheinbaum mas corrupta,2
experiencia gobernando dra claudia mas preparada luego xochitl final maynez ultimos dos nunca gobernando,4
claudia doctorado goberno capital pais jaja,4
claudia doctorado maestria,4
si quedaste video parte dice solo claudia gobernado alguna ocasion,3
claudia unica confio solo dudas pt verde mejor mexico,5
mejor bro literalmente seguira mismas ideas titere amlo sigue vieja politica,2
maynez super bien preparado estudios ser presidente si claudia,4
pues dos buena educacion dif claudia siempre cerca pueblo crecio asi maynez siempre cuna oro entonces pues sepa pueblo,3
mismo dije claudia conoce pueblo cerca maynez no privilegios,3
desconozco edad caso hijos pequenos quiero q libertad poder salir calle miedo q educacion libre imposiciones ideologicas claudia xk,2
claudia solo promete cosas pueden cumplir quedo bastante grande puesto ahorita morena respondido prometio amlo,3
faltaron agregar mas estudios claudia,3
claudia tirando linea,2
igual claudia acta nacimiento pirata nacio cdmx aun distrito federal,3
si echo mas joven visualisa mas futuro nuevas tegnologias nuevos pensamietos y quieren austeridad nejo amlo,4
claudia sheinbaum mujeres mas inteligentes politica mexicana,5
pues obvio no mejor morena si,3
decir ganar sinceramente xochitl claudia convencen habra ver bien candido mc,3
pues mas trayectoria amlo,4
tabla sheinbaum,3
mejor preparada claudia maynes trae mejores propuestas,4
dos estan bn preparados maynez siendo mas joven q claudia demuestra apto propuestas buenas igual q dijeron activi q participo mejor,4
experiencia claudia dejado fallcids,3
experiencia claudia abre adminiatrat cdmx dejarla peor q,2
depende perspectiva mire uno creo mas difunto carlos bremer xochitl aman odian claudia simple hecho ser opositores,3
tampoco malo embargo prian morena sabemos si espera malo vivido,2
bueno sancionaron morena,3
claudia xochitl mas,4
jajajaajaa oilo claudia solea botarga maynez,2
pfff maynez nunca dijo nada claudia parecia podia sacarle maynez contraio maynez saco botarga,2
david pina claudia xochitl mas,4
we claudia maynez,3
basto ver q hizo morena pais van votan vez morena,2
hizo morena segun,3
salario minimo pena nieto pesos morena pesos,2
dice morena mejor opcion,3
kilo tortillas pena con amlo,2
amlo condecoro general cargo tiempo pena prometio resolverlo nunca hizo tapadera corruptos,1
dicen vean resultados solo bla bla bla dijo amlo cumplido menos mayoria resultado aqui va mas aya mas rata si resultado,2
prian echo perder tambien apoyo morena prian vivo solo entraron comprar empresas ranchos descaro,1
jajajajja pesos q compro morena voto hajajajajaja,1
llevara morena cuanto quieres apostar,2
pagan voltar morena,1
mismo subio amlo acuerdate amlo solo cuido macroempresa buen derechista,2
mismo pena subio menos pesos salir amlo mas pesos dices mismo,2
aumento narco aumento canasta basica gobernadores morena sirven pa jaja amlo dijo jajaj gente da risa quiere morena,1
chambeo regresa kinder q aprendas diferenciar q presidente hizo mas pais q demas morena q dedicaron robar marcela layda,4
x vamos claudia,4
vota morena kallt,3
llama conocer historia antecedentes candidatos obvio siguen morena,3
q vas conocer prudente hizo trabajo demas bola ratas morena,3
presidente si morena si,4
iniciar cambio necesita mexico tiempo dara razon morena correcto,4
respondiendo asi despues disfrutando apoyos dejo obrador bien mal mijo,3
mejor elimino comentario andes ardida,3
puro morena ala vrg,4
hizo repartir becas dinero robaban pais dar pensiones dignas ancianos dar apoyos madres solteras discapacitados construir dos refinerias tren maya dime,2
ver joven empezar becas dinero territorio federal dan obligacion aparte impuso presidente partido morena va ir dinero si campia partido sol,3
voto morena vi iso tambien si gracias sigamos votando morena,4
si beca va ir si gana moren entiende hablo pri hizo que amlo hizo layda marcela munoz no vez policias estatales,2
voy entrar provocaciones tampoco asepto argumentos siga viva engano voy morena,2
ust hablan atacan xochimilco solo ase ridiculo nla pobre asta peinita da bueno si ono quedate vamos morena dia veremos casilla dia callar,3
morena logro anos pri hizo anos,4
pregunte ademas morena hijo presidente amlo,4
amlo morena asi partido actualizese anticuado,3
pregunta iso morena dices iso pro pan anos si captas,2
xq vasto ver q hizo heroe presidente amlo eso seguiremos claudia,4
jajajaajajajaja solo amlo mija,5
sii patron amlo soporta mejor,4
si vio hizo morena pais espero claudia gane,4
solo amlo hizo ratitas morena,2
solo hablo experiencia personal entro morena cosas mejorado muchisimo abuelitos,4
q becas eso fuel presidente layda marcela bola ratas morena,2
q regresen na cierto q hoy dia gracias amlo bola ratitas inservibles morena vv,4
pues si va ganar morena de seguro prianista,3
hizo amlo marcela layda claudia,4
pues si doy entender hizo amlo bola ratas hundieron mexico porqueria,2
eso q experiencia mejor tmb temas dan propuestas sabemos si cumpliran menos sabe alguna forma q morena medio hace,3
gracias morena ranking economia mundial bajo deuda prian dejo claro votare anos ellos,4
qso amlo morena,3
mismo motivo seguira votando morena hizo pais,4
hizo amlo morena si vv,3
pues si amlo puede quedar toda vida pues votar partido,4
entiende corrupcion siempre das cuenta trabajo escuelas ahora mas politica menos morena dejo endeudados pandemia ah echo varias cosas,2
morena mija andres manuel bola inservibles demas morena,2
trabajo excelente k asiendo presidente andres manuel lopez obrador,5
viva amlo votare morena pri regrese desaparezca junto pan,4
bien ti voto comprado aun q morena vaya nd becas iran q federal solo cambia nombre,3
jajaja prian jamas hizo ara morena investiga bn solo vez malo prian jamas hizo mas bn si envolso,2
morena hizo mejor echo crees chochil maynez pueden,4
maynez hombre crees q q claudia morena mujer deberia ganar presidencia claro q xochilt mas q vetada,4
platicanos crack hizo morena pais,4
morena nonono amlo,4
amlo hizo mexico morena si,4
votar morena,4
volveremos votar morena volvera ganar prian nuncaa,4
pues mismo vv solo q morena pinta bonito,3
solito comiste chiste asi mentiras morena jajajajaja,2
dices prian anos anos siempre mismas ratas vamos morena,3
pues nunca dije nd hablaba morena comparacion bueno son iguales solo q morena pinta bonito,3
queremos mas asi pri anos deja criticar solo morena,3
va prian llorando gano amlo morena robo tampoco hizo mucho si quieren diferente voten morena prian,2
hizo morena pais mas sacarlo hoyo dejaron sabes q hizo presidente x mexico investiga si sabes hablar,3
ay mijo presidente layda marcela menos claudia,4
programan van enfadar morena van partido,2
hizo amlo layda marcela menos claudia,3
bueno q bien bueno q narco trafico aumento mas morena vrd,2
voy claudia siento,2
ay mijo hizo amlo layda marcela,3
ver familia meta si respeta hablado politica becas puso amlo layda marcela claudia,3
digas mmdas si amlo cobarde pena nieto dejo icieran muro mexico unidos,2
mijo hablo personas morena amlo,3
morena afecto corruptos si circulo circula corrupcion comprendo posicion,4
presidente hizo pais layda marcela nadie morena solo presidente amlo,4
orale va mira echo pri compara si robaron mismo morena hizo mexico pais segundo mundo pura gente nomas sabe habla,2
hizo segun tu solo veo morena tratando sacar adelante menos nunca volteaban aver,3
pregunto luego dicen claudia,3
maestro derecho efectivamente mejor claudia pequeno nino pobre,4
jajaja ignorantes creen morena,2
mas ignorante seguir votando morena pesimo gobierno,2
ver angel bueno anos gracias morena,4
mismo pregunto defienden capa espada fosil claudia,2
pienso mismo puedo creer pueden votar morena perder democracia pais,2
claudia duda solo descerebrado vendepatrias podria votar botarga perdon chochi maines mejor hablamos financiado,1
mejor claudia sheimbau,4
mejor arma informacion votare morena,4
si encuesta haces ciudad mexico obviamente gana claudia,4
realidad creo ninguna propuesta ningun politico ninguno cumple simplemente quiero morena poder hagan cambio constitucion propiedad privada,2
piensas claudia mejor menos justifica comentario,3
coincido vera ignorante cuando si morena gana plantilla pais vuelva dictadura,2
verga dices das cuenta mayoria miembros morena ex priistas neta chile callate,2
dejen pelear sus becas van seguir yo voy maynez viene pri sincera razon voy claudia viene pri niega,3
claudia va llevar chingada,2
deberias abrir ojos darte cuenta claudia cinica miente dejes llevar dinero da,2
quiere claudia dinero esfuerzo,2
seria insulto carrera universitaria votar claudia sheimbaum,2
ntp titulo sigue esperando claudia siga dando dinero hacer,2
votan morena tal vez vemos meses dano mexico irreversible,2
maynez mejor callas claudia solo debo votar ser susesora amlo que,3
igual votan morena,4
voy claudia si xochitl,3
no claudia opcion,2
aparte mayoria senado mejor morena ahora si podra avanzar mas mayor influencia senado,4
lengua senas claudia,2
morena hacerce toda lavamis,1
charitope dante delgado super cuate amlo mainez chocolate funcion restar votos oposicion morena siga dense cuenta,3
mal si pensamos xochitl maynez aunque obvio claudia va ganar,3
aunque duela va ser amlo igualmente amlo mayoria va arrepentir,4
